Levee System ID,Annual Probability of Failing Prior to Overtopping,Overtopping Return Period,Levee Quality Factor
4905000064.0,0.000454071694819436,200.0,0.609
4905000065.0,3.56115750942518e-05,1000.0,0.215
4905000066.0,0.00102649619640046,200.0,0.613
4905000067.0,2.57085052769746e-06,1000.0,0.215
4905000068.0,0.000156058447827576,500.0,0.311
4905000069.0,0.000546676023131989,100.0,0.88
4905000070.0,0.000249521450662063,100.0,0.876
4905000071.0,6.11610210856513e-05,200.0,0.588
4905000072.0,0.00029549052542958,50.0,1.127
4905000073.0,0.000586251105405758,5000.0,0.208
4905000074.0,0.000970773458473224,500.0,0.385
4905000075.0,0.00296308347091909,50.0,1.138
4905000076.0,0.00296308347091909,50.0,1.138
4905000077.0,0.00296308347091909,50.0,1.138
4905000080.0,0.00296308347091909,50.0,1.138
5005000001.0,0.000649128563749968,500.0,0.342
5005000002.0,0.00205954218835898,100.0,0.907
5005000003.0,0.0271408333333333,5.0,1.153
5005000004.0,0.000930957420667831,500.0,0.364
5005000005.0,0.00067847706357348,500.0,0.345
5005000006.0,0.0036728524254864,500.0,0.537
5005000007.0,0.00114850382889351,500.0,0.379
5005000008.0,0.00100859698093883,50.0,1.13
5005000009.0,0.00739706936762379,100.0,1.01
5005000010.0,0.00167791463635681,500.0,0.416
5005000011.0,0.00170927153820536,50.0,1.134
5005000015.0,0.058156389329195,20.0,1.153
5005000016.0,0.000650411332188382,1000.0,0.225
5005000017.0,0.027950496031746,10.0,1.153
5005000018.0,0.25,2.0,1.153
5005000019.0,0.06841,5.0,1.153
5005000020.0,0.0430966666666667,5.0,1.153
5005000021.0,0.000234995296486835,500.0,0.308
5005000022.0,0.000109222850547403,1000.0,0.235
5005000023.0,0.00133901356242466,500.0,0.416
5005000024.0,0.000854897874041753,500.0,0.359
5005000025.0,0.000813522544449235,500.0,0.356
5005000026.0,0.00120662621371319,200.0,0.633
5005000027.0,0.00215000830256314,500.0,0.448
5005000028.0,0.00010262513647162,200.0,0.589
5005000029.0,0.00326591985169266,500.0,0.514
5005000030.0,0.00972591269841269,10.0,1.153
5005000031.0,0.00562609828912711,100.0,0.951
5005000032.0,0.0024026202317539,50.0,1.134
5005000033.0,0.00517378150251021,20.0,1.153
5005000034.0,0.0252133333333333,5.0,1.153
5005000035.0,0.00370354249066278,100.0,0.923
5005000036.0,0.00992723413764223,50.0,1.153
5005000037.0,0.00210531245483333,50.0,1.135
5005000038.0,0.00296022632806195,50.0,1.138
5005000040.0,0.000176767242075661,100.0,0.872
5005000041.0,6.23352133212339e-06,5000.0,0.201
5005000042.0,0.00187558380455839,500.0,0.429
5005000043.0,0.000289895796751671,500.0,0.312
5005000044.0,0.0271408333333333,5.0,1.153
5005000046.0,0.000915238754477,500.0,0.358
5005000047.0,0.00972591269841269,10.0,1.153
5005000048.0,0.038145,5.0,1.153
5005000049.0,0.25,2.0,1.153
5005000050.0,0.25,2.0,1.153
5005000051.0,0.25,2.0,1.153
5005000052.0,0.25,2.0,1.153
5005000053.0,7.09719386678591e-05,500.0,0.296
5005000054.0,6.37730757299476e-06,5000.0,0.201
5005000055.0,7.30036393308248e-06,5000.0,0.201
5005000056.0,6.37730757299476e-06,5000.0,0.201
5005000062.0,0.00517378150251021,20.0,1.153
5005000063.0,0.00296308347091909,50.0,1.138
5005000065.0,0.0271408333333333,5.0,1.153
5005100009.0,0.25,2.0,1.153
5005100010.0,0.00604956349206349,10.0,1.153
5005100011.0,0.25,2.0,1.153
5005900101.0,0.0009327983901517,100.0,0.919
5005900301.0,0.0009327983901517,100.0,0.919
5005900401.0,0.00178874576403988,20.0,1.153
5005900501.0,0.25,2.0,1.153
5005900502.0,0.25,2.0,1.153
5005900503.0,0.00296308347091909,50.0,1.138
5005900504.0,0.00972591269841269,10.0,1.153
5005900505.0,0.00296308347091909,50.0,1.138
5005900701.0,0.109645,5.0,1.153
5005900801.0,0.000915238754477,500.0,0.358
5005900802.0,0.25,2.0,1.153
5005900804.0,0.25,2.0,1.153
5005900805.0,0.25,2.0,1.153
5005900806.0,0.00205954218835898,100.0,0.907
5005900807.0,0.25,2.0,1.153
5005900808.0,0.00296308347091909,50.0,1.138
5005900809.0,0.00296308347091909,50.0,1.138
5005900810.0,0.00517378150251021,20.0,1.153
5005900901.0,0.0399995833333333,10.0,1.153
5005900902.0,0.015805992335262,100.0,1.081
5005900903.0,0.0399995833333333,10.0,1.153
5005900904.0,0.00159985843619226,2000.0,0.223
5005900905.0,0.0399995833333333,10.0,1.153
5005900906.0,0.0177337636141682,50.0,1.153
5005900907.0,0.25,2.0,1.153
5005900908.0,0.00559977045211117,200.0,0.74
5005901101.0,0.000650411332188382,1000.0,0.225
5005901601.0,9.74830234125798e-05,500.0,0.303
5005901701.0,0.0271408333333333,5.0,1.153
5005901702.0,0.0271408333333333,5.0,1.153
5005902601.0,0.0271408333333333,5.0,1.153
5005902602.0,0.00972591269841269,10.0,1.153
5005902701.0,0.00972591269841269,10.0,1.153
5005902702.0,0.00972591269841269,10.0,1.153
5005902801.0,0.00972591269841269,10.0,1.153
5005902802.0,0.00296308347091909,50.0,1.138
5005902803.0,0.0271408333333333,5.0,1.153
5005902804.0,0.00296308347091909,50.0,1.138
5005902805.0,0.00296308347091909,50.0,1.138
5005902806.0,0.00296308347091909,50.0,1.138
5005902807.0,0.00296308347091909,50.0,1.138
5005902808.0,0.00296308347091909,50.0,1.138
5005902809.0,0.00296308347091909,50.0,1.138
5005902810.0,0.00972591269841269,10.0,1.153
5005902811.0,0.00296308347091909,50.0,1.138
5005902812.0,0.00296308347091909,50.0,1.138
5005902813.0,0.00296308347091909,50.0,1.138
5005902901.0,0.000915238754477,500.0,0.358
5005902902.0,0.00296308347091909,50.0,1.138
5005902903.0,0.00128463567752154,250.0,0.559
5005902904.0,0.00296308347091909,50.0,1.138
5005902905.0,0.000650411332188382,1000.0,0.225
5005902906.0,0.000650411332188382,1000.0,0.225
5005903101.0,0.00296308347091909,50.0,1.138
5005903501.0,0.00296308347091909,50.0,1.138
5005903502.0,0.00296308347091909,50.0,1.138
5005904101.0,0.00972591269841269,10.0,1.153
5005904201.0,0.25,2.0,1.153
5005904301.0,0.25,2.0,1.153
5005904302.0,0.25,2.0,1.153
5005904303.0,0.057515,5.0,1.153
5005904304.0,0.25,2.0,1.153
5005904305.0,0.25,2.0,1.153
5005904306.0,0.25,2.0,1.153
5005904307.0,0.25,2.0,1.153
5005904401.0,0.25,2.0,1.153
5005904501.0,0.00296308347091909,50.0,1.138
5005904502.0,0.00296308347091909,50.0,1.138
5005904601.0,0.000650411332188382,1000.0,0.225
5005904602.0,0.00296308347091909,50.0,1.138
5005904603.0,0.000650411332188382,1000.0,0.225
5005904604.0,0.00296308347091909,50.0,1.138
5005904605.0,0.000650411332188382,1000.0,0.225
5005904701.0,0.00296022632806195,50.0,1.138
5005904901.0,0.00296308347091909,50.0,1.138
5005904902.0,0.000650411332188382,1000.0,0.225
5005904903.0,0.00296308347091909,50.0,1.138
5005905001.0,0.000650411332188382,1000.0,0.225
5005905301.0,0.0271408333333333,5.0,1.153
5005905401.0,0.00296308347091909,50.0,1.138
5005905501.0,0.00972591269841269,10.0,1.153
5005906001.0,0.00343794782378304,200.0,0.682
5005906101.0,0.00316173823158925,500.0,0.46
5005906102.0,0.00296308347091909,50.0,1.138
5005906103.0,0.00296308347091909,50.0,1.138
5005906201.0,0.00296308347091909,50.0,1.138
5005906202.0,0.00296308347091909,50.0,1.138
5005906301.0,0.00972591269841269,10.0,1.153
5005906601.0,0.00296308347091909,50.0,1.138
5005906701.0,0.000650411332188382,1000.0,0.225
5005906801.0,0.00296308347091909,50.0,1.138
5005906901.0,0.00296308347091909,50.0,1.138
5005907001.0,0.00296308347091909,50.0,1.138
5005907101.0,0.00296308347091909,50.0,1.138
5005907201.0,0.00296308347091909,50.0,1.138
5005907301.0,0.00296308347091909,50.0,1.138
5005907401.0,0.00296308347091909,50.0,1.138
5005908001.0,0.00205954218835898,100.0,0.907
5005908501.0,0.000915238754477,500.0,0.358
5005908701.0,0.00211686452116506,200.0,0.646
5005908801.0,0.00629111111111111,10.0,1.153
5005909001.0,0.000650411332188382,1000.0,0.225
5005909401.0,0.00296308347091909,50.0,1.138
5005909402.0,0.00296308347091909,50.0,1.138
5005909501.0,0.00296308347091909,50.0,1.138
5005909502.0,0.00296308347091909,50.0,1.138
5005909601.0,0.00296308347091909,50.0,1.138
5005909701.0,0.00296308347091909,50.0,1.138
5005909801.0,0.00296308347091909,50.0,1.138
5005909901.0,0.00296308347091909,50.0,1.138
5005910001.0,0.00296308347091909,50.0,1.138
5005910002.0,0.00296308347091909,50.0,1.138
5005910401.0,0.00296308347091909,50.0,1.138
5005910501.0,0.00296308347091909,50.0,1.138
5005910502.0,0.00296308347091909,50.0,1.138
5005910601.0,0.00296308347091909,50.0,1.138
5005910602.0,0.00296308347091909,50.0,1.138
5005910701.0,0.00296308347091909,50.0,1.138
5005910702.0,0.00296308347091909,50.0,1.138
5005910703.0,0.00296308347091909,50.0,1.138
5005910704.0,0.00296308347091909,50.0,1.138
5005910705.0,0.00296308347091909,50.0,1.138
5005910706.0,0.00296308347091909,50.0,1.138
5005910707.0,0.00296308347091909,50.0,1.138
5005911001.0,0.0271408333333333,5.0,1.153
5005911101.0,0.00296308347091909,50.0,1.138
5005911301.0,0.0374425581350194,20.0,1.153
5005911401.0,0.00296308347091909,50.0,1.138
5005911501.0,0.0009327983901517,100.0,0.919
5005911601.0,0.0009327983901517,100.0,0.919
5005911801.0,0.000650411332188382,1000.0,0.225
5005911802.0,0.0271408333333333,5.0,1.153
5005911901.0,0.00972591269841269,10.0,1.153
5005911902.0,0.00296308347091909,50.0,1.138
5005911903.0,0.00296308347091909,50.0,1.138
5005911904.0,0.0271408333333333,5.0,1.153
5005911905.0,0.00296308347091909,50.0,1.138
5005911906.0,0.00972591269841269,10.0,1.153
5005911907.0,0.0271408333333333,5.0,1.153
5005911908.0,0.00296308347091909,50.0,1.138
5005911909.0,0.0271408333333333,5.0,1.153
5005911910.0,0.00517378150251021,20.0,1.153
5005912001.0,0.00972591269841269,10.0,1.153
5005912101.0,0.00205954218835898,100.0,0.907
5005912201.0,0.00517378150251021,20.0,1.153
5005912301.0,0.00296308347091909,50.0,1.138
5005912401.0,0.000915238754477,500.0,0.358
5005912501.0,0.00296308347091909,50.0,1.138
5005912601.0,0.00296308347091909,50.0,1.138
5005912701.0,0.0271408333333333,5.0,1.153
5005912803.0,0.00296308347091909,50.0,1.138
5005912901.0,0.00972591269841269,10.0,1.153
5005913001.0,0.00972591269841269,10.0,1.153
5005913101.0,0.0271408333333333,5.0,1.153
5005913201.0,0.00296308347091909,50.0,1.138
5005913301.0,0.000650411332188382,1000.0,0.225
5005913401.0,0.00296308347091909,50.0,1.138
5005913501.0,0.00205954218835898,100.0,0.907
5005913601.0,0.000915238754477,500.0,0.358
5005913701.0,0.00517378150251021,20.0,1.153
5005913801.0,0.00296308347091909,50.0,1.138
5005914001.0,0.00296308347091909,50.0,1.138
5005914101.0,0.00296308347091909,50.0,1.138
5005914102.0,0.00296308347091909,50.0,1.138
5005914201.0,0.00296308347091909,50.0,1.138
5005914301.0,0.0271408333333333,5.0,1.153
5005914401.0,0.00972591269841269,10.0,1.153
5005914501.0,0.00296308347091909,50.0,1.138
5005914601.0,0.00296308347091909,50.0,1.138
5005914701.0,0.00296308347091909,50.0,1.138
5005914801.0,0.00205954218835898,100.0,0.907
5005914901.0,0.00296308347091909,50.0,1.138
5005914902.0,0.00296308347091909,50.0,1.138
5005915001.0,0.00296308347091909,50.0,1.138
5005915101.0,0.0271408333333333,5.0,1.153
5005915201.0,0.00205954218835898,100.0,0.907
5005915301.0,0.00296308347091909,50.0,1.138
5005915401.0,0.0271408333333333,5.0,1.153
5005915501.0,0.00296308347091909,50.0,1.138
5005915601.0,0.00296308347091909,50.0,1.138
5005915701.0,0.00296308347091909,50.0,1.138
5005915801.0,0.0271408333333333,5.0,1.153
5005915802.0,0.0271408333333333,5.0,1.153
5005915803.0,0.00296308347091909,50.0,1.138
5005915901.0,0.00296308347091909,50.0,1.138
5005915902.0,0.00972591269841269,10.0,1.153
5005915903.0,0.00296308347091909,50.0,1.138
5005915904.0,0.00972591269841269,10.0,1.153
5005915905.0,0.00972591269841269,10.0,1.153
5005915906.0,0.00296308347091909,50.0,1.138
5005915907.0,0.00972591269841269,10.0,1.153
5005915908.0,0.00296308347091909,50.0,1.138
5105010001.0,0.00284372634606625,100.0,0.91
5105020001.0,5.19551222764089e-05,5000.0,0.202
5105030001.0,0.000556022819010894,1000.0,0.224
5105040001.0,0.0012415077821882,500.0,0.361
5105050001.0,0.000649751636924982,5000.0,0.209
5105050002.0,0.00517378150251021,20.0,1.153
5105060001.0,2.55858475833007e-05,500.0,0.358
5105070001.0,0.00205954218835898,100.0,0.907
5105070002.0,0.000538089593739095,500.0,0.333
5105070003.0,0.000747732027871113,500.0,0.35
5105070004.0,0.00296308347091909,50.0,1.138
5105080001.0,0.00232212763543992,200.0,0.651
5105090001.0,0.000163855419763006,5000.0,0.204
5105100001.0,0.000145647113378308,2000.0,0.204
5105110001.0,0.00205954218835898,100.0,0.907
5105120001.0,0.000388244445121805,5000.0,0.205
5105130001.0,0.0011980114230625,1000.0,0.24
5105140001.0,0.00296308347091909,50.0,1.138
5105150001.0,0.000113120620433856,500.0,0.299
5105160001.0,0.000618928754633236,100.0,0.877
5105170001.0,0.00296308347091909,50.0,1.138
5105180001.0,0.00296308347091909,50.0,1.138
5105190001.0,0.00166951259467276,200.0,0.633
5105190002.0,0.0031194325686113,100.0,0.914
5105200001.0,0.000834199466531203,100.0,0.88
5105210001.0,3.95388852853511e-05,5000.0,0.207
5105220001.0,0.000158031740681508,2000.0,0.203
5105230001.0,0.000307195622002773,500.0,0.314
5105230002.0,0.000628226531832852,1000.0,0.233
5105240001.0,0.000386631194300601,2000.0,0.207
5105250001.0,4.8627733571857e-05,200.0,0.588
5105260001.0,0.00116732581658892,200.0,0.665
5105260002.0,0.000196494792117236,2000.0,0.202
5105260003.0,0.00134265640747861,200.0,0.622
5105260004.0,0.00348500468305823,100.0,0.92
5105260005.0,0.00401525860228039,200.0,0.698
5105260006.0,0.00148671958646183,500.0,0.374
5105260007.0,0.00517378150251021,20.0,1.153
5105260008.0,0.00296022632806195,50.0,1.138
5105300001.0,0.00205954218835898,100.0,0.907
5105310001.0,0.0020388414119337,100.0,0.91
5105330001.0,0.00317997598243621,50.0,1.137
5105330002.0,0.00317997598243621,50.0,1.137
5105330003.0,0.00248980338560095,200.0,0.655
5105500001.0,0.00878670998942258,100.0,0.995
5105500002.0,0.000556624673273516,200.0,0.598
5105510001.0,0.00296308347091909,50.0,1.138
5105520001.0,0.000270122406664109,500.0,0.311
5105530001.0,0.000667816420430523,2000.0,0.209
5105540001.0,0.00206923658101802,50.0,1.133
5105550001.0,0.000650411332188382,1000.0,0.225
5105550002.0,0.00116707523683011,200.0,0.632
5105550003.0,0.00132691765376657,200.0,0.638
5105550005.0,0.00048651311202909,200.0,0.603
5105550006.0,0.000110596539588455,500.0,0.302
5105550007.0,2.63034994472051e-05,500.0,0.295
5105550008.0,1.99526997114695e-05,500.0,0.294
5105550230.0,0.000650411332188382,1000.0,0.225
5105550231.0,0.000650411332188382,1000.0,0.225
5105560001.0,0.00197580614585508,200.0,0.642
5105570001.0,0.000301617924600669,500.0,0.322
5105580001.0,0.00296308347091909,50.0,1.138
5105580002.0,0.000848828616321102,200.0,0.618
5105580003.0,0.000843014171160337,2000.0,0.217
5105580004.0,4.02869257705258e-05,1000.0,0.216
5105580006.0,0.00776410911714704,20.0,1.153
5105580300.0,0.00296308347091909,50.0,1.138
5105590001.0,0.00479715358455368,100.0,0.963
5105590100.0,0.00436704351664538,50.0,1.141
5105590110.0,0.0168487896825397,10.0,1.153
5105590120.0,0.074135,5.0,1.153
5105590130.0,0.00205954218835898,100.0,0.907
5105590140.0,0.00620240079365079,10.0,1.153
5105590150.0,0.00623621031746031,10.0,1.153
5105590160.0,0.00296308347091909,50.0,1.138
5105590180.0,6.96254991098207e-05,200.0,0.589
5105590190.0,0.25,2.0,1.153
5105590200.0,0.000212937932137854,100.0,0.873
5105590210.0,0.00296308347091909,50.0,1.138
5105590220.0,0.000196863275575423,100.0,0.873
5105590225.0,0.000196863275575423,100.0,0.873
5105590230.0,7.74358481445052e-05,100.0,0.871
5105590231.0,0.00156850946782835,20.0,1.153
5105590232.0,0.000265365080972308,50.0,1.127
5105590233.0,0.000115491511304133,100.0,0.872
5105590240.0,0.000650411332188382,1000.0,0.225
5105590250.0,0.00296308347091909,50.0,1.138
5105590260.0,0.00296308347091909,50.0,1.138
5105590270.0,0.00296308347091909,50.0,1.138
5105590280.0,0.000628200255797859,50.0,1.128
5105590290.0,0.00296308347091909,50.0,1.138
5105590300.0,0.0271408333333333,5.0,1.153
5105590310.0,0.00077765339089078,200.0,0.615
5105590330.0,0.00991550471995325,20.0,1.153
5105590340.0,0.00296308347091909,50.0,1.138
5105590350.0,0.0440475,5.0,1.153
5105590360.0,0.000141424110158078,5000.0,0.202
5105590370.0,0.0309565674603175,10.0,1.153
5105590390.0,0.00296308347091909,50.0,1.138
5105590391.0,0.00296308347091909,50.0,1.138
5105590410.0,0.00699243825597347,20.0,1.153
5105600001.0,0.00246892909577843,50.0,1.134
5105620001.0,0.00757029761904761,10.0,1.153
5105620002.0,0.00147853048688628,500.0,0.402
5105630001.0,0.00296308347091909,50.0,1.138
5105630002.0,0.000650411332188382,1000.0,0.225
5105640001.0,0.000971216943074759,50.0,1.129
5105660001.0,0.000791838044187278,2000.0,0.211
5105700001.0,0.000650411332188382,1000.0,0.225
5105780001.0,0.000958928963923683,500.0,0.366
5105780002.0,0.000616837122820989,500.0,0.355
5105780003.0,0.000566224229816917,500.0,0.335
5105790001.0,0.00296308347091909,50.0,1.138
5105800001.0,0.00196608607924186,50.0,1.132
5105800002.0,0.00205954218835898,100.0,0.907
5105800003.0,8.81667067470094e-05,5000.0,0.203
5105800030.0,0.00233380924587968,20.0,1.153
5105810001.0,0.000580414116846972,100.0,0.877
5105830001.0,0.000414393583960565,100.0,0.88
5105840001.0,0.00131995739124996,20.0,1.153
5105850001.0,0.00154585289203611,200.0,0.647
5105860001.0,0.00105357466702768,100.0,0.89
5105870001.0,0.0130145436507936,10.0,1.153
5105870002.0,0.0180561309523809,10.0,1.153
5105880001.0,0.00105594073418762,100.0,0.883
5105890001.0,0.000310991907651086,5000.0,0.204
5105900001.0,0.00339966667369081,100.0,0.919
5105910001.0,0.00461364335997695,50.0,1.141
5105910002.0,0.000650411332188382,1000.0,0.225
5105920001.0,0.000650411332188382,1000.0,0.225
5105920002.0,0.000650411332188382,1000.0,0.225
5105920003.0,0.00134673876986983,500.0,0.393
5105920004.0,0.000681410203600571,1000.0,0.227
5105920005.0,0.000650411332188382,1000.0,0.225
5105940001.0,0.000346396654673323,200.0,0.603
5105940002.0,8.41483513154439e-05,200.0,0.591
5105940003.0,0.000261795494449175,200.0,0.59
5105940004.0,6.11955997005925e-05,100.0,0.871
5105940005.0,0.000915238754477,500.0,0.358
5105950013.0,0.000650411332188382,1000.0,0.225
5105950050.0,0.000121335532478198,100.0,0.872
5105950069.0,0.000650411332188382,1000.0,0.225
5105950070.0,0.000650411332188382,1000.0,0.225
5105950071.0,0.000283898758550608,2000.0,0.207
5105950072.0,0.000152114160627128,2000.0,0.204
5105950073.0,0.0118258333333333,10.0,1.153
5105950074.0,0.0541570788477948,20.0,1.153
5105950075.0,4.93812176467014e-06,5000.0,0.201
5105950076.0,0.00144023723957437,200.0,0.638
5205000011.0,0.0009327983901517,100.0,0.919
5205000041.0,0.00205954218835898,100.0,0.907
5205000042.0,0.0018098151695899,500.0,0.425
5205000043.0,0.00205954218835898,100.0,0.907
5205000044.0,0.00205954218835898,100.0,0.907
5205000045.0,0.000490216176270639,500.0,0.329
5205000046.0,0.000242381203927761,500.0,0.309
5205000047.0,0.000288714965756887,50.0,1.127
5205000048.0,2.11243615116197e-05,500.0,0.294
5205000071.0,0.00205954218835898,100.0,0.907
5205000091.0,0.00296308347091909,50.0,1.138
5205000101.0,0.00205954218835898,100.0,0.907
5205000111.0,0.00296308347091909,50.0,1.138
5205000122.0,3.58701999045935e-05,200.0,0.588
5205000133.0,0.00205954218835898,100.0,0.907
5205000134.0,0.00205954218835898,100.0,0.907
5205000151.0,0.000240786440117878,50.0,1.127
5205000152.0,2.2720758960273e-05,500.0,0.294
5205000181.0,0.00229199016003776,20.0,1.153
5205000182.0,0.00114190888267265,1000.0,0.236
5205000221.0,0.00296308347091909,50.0,1.138
5205000222.0,0.0009327983901517,100.0,0.919
5205000231.0,0.000915238754477,500.0,0.358
5205000241.0,0.00205954218835898,100.0,0.907
5205000261.0,0.00178815557702858,100.0,0.894
5205000262.0,0.00227572582493569,100.0,0.915
5205000263.0,0.00296308347091909,50.0,1.138
5205000264.0,0.00296308347091909,50.0,1.138
5205000271.0,2.84511569185564e-06,2000.0,0.201
5205000272.0,2.08356921730062e-05,200.0,0.586
5205000273.0,0.000111517087713177,500.0,0.294
5205000274.0,0.00128463567752154,250.0,0.559
5205000275.0,0.100253333333333,5.0,1.153
5205000276.0,0.108248333333333,5.0,1.153
5205000281.0,0.000586741984507314,1000.0,0.221
5205000282.0,0.0017780558506728,100.0,0.905
5205000283.0,0.00205954218835898,100.0,0.907
5205000284.0,0.0,2000.0,0.201
5205000285.0,0.0,1000.0,0.201
5205000293.0,0.00205954218835898,100.0,0.907
5205000301.0,0.00168523391649016,500.0,0.446
5205000302.0,8.64403981662713e-05,500.0,0.3
5205000311.0,0.00296308347091909,50.0,1.138
5205000312.0,0.00128463567752154,250.0,0.559
5205000313.0,0.00296308347091909,50.0,1.138
5205000331.0,0.000362615313863045,200.0,0.612
5205000332.0,0.000533888645013366,200.0,0.624
5205000333.0,0.000633772429280526,100.0,0.89
5205000334.0,0.00296308347091909,50.0,1.138
5205000335.0,0.00186660423727849,200.0,0.698
5205000337.0,0.00296308347091909,50.0,1.138
5205000341.0,0.00296308347091909,50.0,1.138
5205000381.0,0.000915238754477,500.0,0.358
5205000391.0,0.00128463567752154,250.0,0.559
5205000392.0,0.000866728969825426,200.0,0.619
5205000393.0,0.00177388256204354,200.0,0.676
5205000401.0,0.00849630777376149,1000.0,0.625
5205000411.0,0.0197695674988918,50.0,1.153
5205000412.0,0.00209713608093832,20.0,1.153
5205000413.0,0.000239591865875604,1000.0,0.218
5205000421.0,0.000362299226923369,500.0,0.328
5205000422.0,0.000520286986721492,500.0,0.353
5205000423.0,0.000305766114744929,1000.0,0.221
5205000424.0,0.000336339878672428,200.0,0.603
5205000431.0,0.00329538405419428,500.0,0.516
5205000432.0,0.00107714764314901,500.0,0.374
5205000441.0,0.00312640628585118,100.0,0.932
5205000451.0,0.0622913689260516,20.0,1.153
5205000452.0,0.103268333333333,5.0,1.153
5205000453.0,0.00296308347091909,50.0,1.138
5205000454.0,0.00905887503041334,20.0,1.153
5205000461.0,0.00387988101359425,20.0,1.153
5205000462.0,0.00296308347091909,50.0,1.138
5205000463.0,0.00211828346570517,50.0,1.138
5205000471.0,0.000452500064441498,500.0,0.338
5205000481.0,0.000935435473892305,50.0,1.129
5205000521.0,0.00396619969786933,200.0,0.735
5205000541.0,0.00379597764436717,500.0,0.488
5205000544.0,0.00610691725475503,200.0,0.754
5205000561.0,0.00566676378228244,50.0,1.152
5205000591.0,0.00296308347091909,50.0,1.138
5205000592.0,0.00145784435771407,100.0,0.898
5205000631.0,0.0315741666666667,5.0,1.153
5205000632.0,0.00706111111111111,10.0,1.153
5205000633.0,0.0142067658730159,10.0,1.153
5205000641.0,0.00413839684013187,100.0,0.951
5205000642.0,0.00106157470501201,500.0,0.393
5205000651.0,0.00620729607563541,2000.0,0.484
5205000661.0,0.00296308347091909,50.0,1.138
5205000662.0,0.00296308347091909,50.0,1.138
5205000691.0,0.00469117764619783,500.0,0.528
5205000711.0,0.00319010496110914,1000.0,0.374
5205000721.0,0.0087746703512573,1000.0,0.636
5205000741.0,0.0246277822278997,200.0,1.089
5205000751.0,0.00432336566175282,50.0,1.141
5205000771.0,0.000929267638484582,1000.0,0.245
5205000801.0,0.00750169673059831,500.0,0.638
5205000841.0,0.0009327983901517,100.0,0.919
5205000842.0,0.00158013157390417,500.0,0.409
5205000902.0,0.0028155210463868,200.0,0.694
5205000903.0,0.00071617436470506,500.0,0.348
5205000921.0,0.00299955903747084,200.0,0.701
5205000922.0,0.00296308347091909,50.0,1.138
5205000931.0,0.0154066177254689,200.0,0.95
5205000941.0,0.0029203785570753,100.0,0.911
5205000951.0,0.00221438742598385,1000.0,0.313
5205000981.0,0.000541209485048685,50.0,1.128
5205000991.0,0.0106483846878134,100.0,1.019
5205001011.0,0.014589213685716,50.0,1.153
5205001012.0,0.000451021402114339,1000.0,0.225
5205001021.0,0.00765215892617015,20.0,1.153
5205001091.0,0.00324783274827866,50.0,1.144
5205001137.0,0.00081570059609837,200.0,0.628
5205001139.0,0.000936058598212917,200.0,0.635
5205001151.0,0.00205954218835898,100.0,0.907
5205001171.0,0.00650920771304686,50.0,1.148
5205001191.0,0.00228436848879368,500.0,0.457
5205001201.0,0.00644204923021699,50.0,1.153
5205001211.0,0.00296308347091909,50.0,1.138
5205001221.0,0.00205954218835898,100.0,0.907
5205001231.0,0.00296308347091909,50.0,1.138
5205001261.0,0.00296308347091909,50.0,1.138
5205001271.0,0.00352886957897456,100.0,0.921
5205001281.0,0.00238669837089242,500.0,0.464
5205001291.0,0.00434634849971857,100.0,0.955
5205001331.0,0.00296308347091909,50.0,1.138
5205001341.0,0.00296308347091909,50.0,1.138
5205001351.0,0.00296308347091909,50.0,1.138
5205001391.0,0.00238082864759169,75.0,1.016
5205001392.0,0.000286375140178382,50.0,1.127
5205001393.0,0.000296157226796903,50.0,1.127
5205001394.0,7.63167004756348e-05,100.0,0.871
5205001395.0,0.00517378150251021,20.0,1.153
5205001401.0,0.00296308347091909,50.0,1.138
5205001411.0,0.0201404156020142,50.0,1.153
5205002130.0,0.00210367208596563,500.0,0.445
5205002131.0,0.0048783911457541,200.0,0.722
5205010371.0,4.95049504950495e-05,100.0,0.867
5205020051.0,0.000162145121114876,500.0,0.311
5205020211.0,0.00144023723957437,200.0,0.638
5205020212.0,0.00205954218835898,100.0,0.907
5205020321.0,0.00205954218835898,100.0,0.907
5205020361.0,1.97241650914123e-05,5000.0,0.201
5205030081.0,0.000133592241424921,1000.0,0.217
5305000001.0,0.000592035219831016,500.0,0.337
5305000002.0,0.000880259149320841,500.0,0.36
5305000003.0,0.25,2.0,1.153
5305000004.0,0.00768136010833134,100.0,0.98
5305000005.0,0.00687812536402748,50.0,1.149
5305000006.0,0.000650411332188382,1000.0,0.225
5305000007.0,0.0030381945167508,100.0,0.913
5305000008.0,0.00296308347091909,50.0,1.138
5305000009.0,4.96265559436326e-05,200.0,0.588
5305000010.0,9.88421901553373e-05,200.0,0.588
5305000011.0,9.09517818772012e-05,500.0,0.304
5305000012.0,0.000321513332757441,500.0,0.332
5305000013.0,0.00126808994886263,200.0,0.636
5305000014.0,9.63318296469972e-05,200.0,0.588
5305000015.0,9.44841489207778e-05,200.0,0.588
5305000016.0,0.0011075946982499,100.0,0.891
5305000017.0,0.25,2.0,1.153
5305000018.0,8.08235523252454e-05,500.0,0.299
5305000019.0,0.000241728658253282,1000.0,0.22
5305000020.0,0.00370401950743456,500.0,0.539
5305000021.0,0.00170342704380243,20.0,1.153
5305000024.0,0.00923497892668877,50.0,1.153
5305000025.0,0.0086199887337478,50.0,1.153
5305000026.0,0.00909974057132782,50.0,1.153
5305000027.0,0.000173512884437258,200.0,0.596
